Dates,Information Technology,Healthcare,Energy,Consumer Discretionary,Financials,Communcation Services,Consumer Staples,Materials,Utilities,S&P500,Industrials
12/29/2022,2174.9,1590.7,667.27,1008.32,571.41,159.41,782.78,493.23,361.96,3849.28,834.7
12/30/2022,2172.17,1585.54,672.34,1005.483,569.74,159.37,779.13,489.55,358.48,3839.5,831.4
1/2/2023,2172.17,1585.54,672.34,1005.483,569.74,159.37,779.13,489.55,358.48,3839.5,831.4
1/3/2023,2150.31,1580.97,647.97,999.5387,571.88,161.59,777.29,489.04,358.5,3824.14,833.12
1/4/2023,2155.82,1584.91,648.34,1013.672,580.95,163.36,779.53,497.55,361.86,3852.97,840.73
1/5/2023,2113.63,1568.57,661.25,1004.03,575.62,162.46,771.85,489.6,353.82,3808.1,831.6
1/6/2023,2176.86,1582.51,672.35,1028.103,588.73,165.26,792.74,506.45,361,3895.08,854
1/9/2023,2200.61,1556.25,669.19,1033.926,586.18,165.27,784.59,509.49,363.3,3892.09,850.41
1/10/2023,2214.14,1569.24,674.21,1046.97,589.99,167.4,783.33,514.7,363.46,3919.25,855
1/11/2023,2252.98,1578.26,676.61,1075.023,595.06,169.64,783.83,522.98,366.58,3969.61,863.19
1/12/2023,2269.26,1572.1,689.26,1076.865,596.43,171.05,777.62,524.63,364.23,3983.17,868.1
1/13/2023,2276.98,1579.53,690.21,1087.352,600.66,171.98,781.2,528.16,362.63,3999.09,867.03
1/16/2023,2276.98,1579.53,690.21,1087.352,600.66,171.98,781.2,528.16,362.63,3999.09,867.03
1/17/2023,2286.94,1571.65,691.07,1088.106,596.59,170.4,781.17,522.5,362.18,3990.97,859.73
1/18/2023,2257.63,1549.37,678.87,1073.99,585.64,168.82,760.45,515.28,353.46,3928.86,843.87
1/19/2023,2231.84,1552.99,686.38,1055.812,578.61,170.34,752.72,511.31,349.93,3898.85,826.29
1/20/2023,2292.54,1561.79,695.32,1081.813,588.16,177.09,758.85,521.77,351.99,3972.61,837.89
1/23/2023,2344.75,1566.24,693.91,1098.787,594.75,180.24,761.11,523.43,352.14,4019.81,847.05
1/24/2023,2343.86,1556.12,692.41,1096.897,595.37,178.99,764.03,523.64,353.85,4016.95,852.53
1/25/2023,2337.67,1556.28,691.78,1102.832,599.75,178.35,766.19,524.7,349.03,4016.22,848.01
1/26/2023,2375.4,1558.72,714.77,1125.24,602.72,181.3,764.07,527.24,350.38,4060.43,852.73
1/27/2023,2385.91,1547.92,700.58,1150.81,603.02,182.9,762.14,525.46,350.27,4070.56,855.73
1/30/2023,2339.64,1533.57,684.53,1131.095,599.89,179.61,762.71,521.79,348.68,4017.77,847.44
1/31/2023,2373.29,1553.43,690.59,1156.216,607.9,182.04,770.91,533.4,351.17,4076.6,861.96
2/1/2023,2427.68,1560.94,677.53,1178.102,608.01,184.49,776.77,536.88,351.81,4119.21,868.1
2/2/2023,2495.25,1550.33,660.47,1214.416,609.12,196.92,770.11,535.36,352.35,4179.76,874.82
2/3/2023,2475.27,1546.32,658.95,1176.669,608.5,192.55,766.84,525.63,345.05,4136.48,870.28
2/6/2023,2445,1537.1,656.34,1175.117,607.64,190.03,767.03,519.96,348.04,4111.08,868.47
2/7/2023,2505.26,1547,676.54,1177.704,614.71,194.74,764.28,526.71,347.76,4164,870.62
2/8/2023,2473.94,1542.24,670.76,1167.169,611.27,186.69,757.91,522.45,341.81,4117.86,865.51
2/9/2023,2461.49,1528.98,665.97,1164.749,603.75,181.47,755.67,515.1,336.99,4081.5,857.89
2/10/2023,2448.02,1543.3,692.1,1150.548,606.18,179.86,762.7,516.93,343.74,4090.46,864.22
2/13/2023,2491.47,1556.1,687.91,1167.371,612.87,181.84,771.64,519.56,345.75,4137.29,871.83
2/14/2023,2502.34,1546.71,687.78,1181.105,609.58,181.85,764.47,520.68,344.09,4136.13,869.36
2/15/2023,2511.94,1538.77,675.54,1194.853,610.53,183.97,765.89,522.99,346.29,4147.6,874.82
2/16/2023,2467.9,1523.11,668.58,1168.995,604,181.12,759.8,516.98,343.42,4090.41,865.28
2/17/2023,2438.44,1536.74,644.2,1169.446,604.28,180.27,769.6,512,346.85,4079.09,870.74
2/20/2023,2438.44,1536.74,644.2,1169.446,604.28,180.27,769.6,512,346.85,4079.09,870.74
2/21/2023,2379.85,1515.77,642.23,1130.377,592.12,176.14,767.01,503.68,340.31,3997.34,850.77
2/22/2023,2376.46,1510.83,637.29,1136.213,590.93,176.05,764.96,507.08,338.88,3991.05,848.54
2/23/2023,2415.19,1514.87,645.39,1135.214,591.76,174.89,763.31,508.01,337.24,4012.32,851.92
2/24/2023,2372.37,1495.64,645.32,1117.473,592.38,172.39,758.81,511.33,337.17,3970.04,846.99
2/27/2023,2384.73,1491.02,647.35,1130.63,592.03,173.11,757.41,512.51,334.59,3982.24,854.04
2/28/2023,2380.26,1480.18,638.01,1130.009,593.02,173.53,751.73,514.81,328.82,3970.15,851.88
3/1/2023,2360.87,1477.49,650.37,1115.491,590.77,172.47,746.03,518.32,323.16,3951.39,855.08
3/2/2023,2390.7,1486.05,655.85,1111.95,587.65,174.36,755.09,524.56,329.05,3981.35,865.34
3/3/2023,2441.83,1503.32,664.3,1135.495,597.05,178.02,755.69,531.9,334.84,4045.64,874.52
3/6/2023,2454.86,1502.39,664.95,1127.45,597.36,178.83,758.17,523.14,336.28,4048.42,872.77
3/7/2023,2423.82,1478.1,653.32,1112.054,582.2,176.78,750.78,512.73,330.71,3986.37,861.7
3/8/2023,2444.24,1469.81,646.63,1109.194,579.84,177.12,751.67,515.12,333.28,3992.01,863.67
3/9/2023,2408.92,1454.63,637.81,1083.028,556.04,173.18,744.56,502.05,330.48,3918.32,851
3/10/2023,2366.99,1443.91,628.78,1072.428,546.28,170.71,741.17,491.26,325.2,3861.59,835.48
3/13/2023,2380,1457.14,616.47,1074.903,525.63,171.13,744.68,485.89,330.22,3855.76,830.38
3/14/2023,2434.58,1470.02,621.92,1093.235,535.56,175.84,750.65,491.94,334.46,3919.29,839.14
3/15/2023,2435.24,1467.49,588.2,1090.94,520.33,178.48,755.75,475.82,338.93,3891.93,818.08
3/16/2023,2503.8,1481.54,593.72,1111.482,530.45,183.43,755.19,481.41,341.2,3960.28,828.48
3/17/2023,2500.96,1462.81,584.64,1097.665,513.02,182.56,750.63,474,337.87,3916.64,815
3/20/2023,2506.74,1481.55,596.98,1101.9493,519.15,183.44,760.78,483.52,340.62,3951.57,826.06
3/21/2023,2527.62,1490.34,617.6,1131.8374,532.33,187.93,759.84,489.45,333.62,4002.87,835.38
3/22/2023,2504.44,1468.05,604.56,1106.9415,519.7,184.88,752.38,480.84,327.02,3936.97,819.46
3/23/2023,2545.76,1465.45,596.32,1106.385,516.28,188.27,749.13,480.17,323.73,3948.72,817.61
3/24/2023,2552.04,1484.65,598.03,1102.47,515.97,188.77,761.34,484.05,333.82,3970.99,820.48
3/27/2023,2530.32,1490.71,610.6,1104.438,523.2,186.74,765.48,487.64,334.24,3977.53,827.24
3/28/2023,2518.77,1482.27,619.44,1103.197,522.9,184.84,767.18,490.07,335.22,3971.27,831.74
3/29/2023,2571.52,1485.81,628.71,1124.224,530.74,187.03,771.29,496.86,340.04,4027.81,843.55
3/30/2023,2600.86,1493.96,630.9,1134.302,529.19,187.63,773.93,500.05,341.42,4050.83,845.47
3/31/2023,2638.98,1510.73,634.9,1163.981,535.28,191.53,780.38,507.92,344.01,4109.31,856.59
4/3/2023,2637.78,1527.04,666.07,1153.351,536.36,192.54,784.39,511.23,341.52,4124.51,858.21
4/4/2023,2622.43,1527.4,654.61,1152.524,530.93,193.13,782.48,503.73,343.3,4100.6,838.88
4/5/2023,2591.17,1553.83,663.91,1129.035,530.18,192.71,786.82,502.61,352.13,4090.38,827.97
4/6/2023,2608.75,1557.33,654.14,1129.588,531.81,196,787.45,501.51,354.72,4105.02,827.76
4/7/2023,2608.75,1557.33,654.14,1129.588,531.81,196,787.45,501.51,354.72,4105.02,827.76
4/10/2023,2604.91,1556.75,658.37,1134.394,533.25,194.65,787.34,503.98,354.01,4109.11,835.19
4/11/2023,2578,1561.36,664.24,1134.57,537.78,193.82,789.24,507.65,354.24,4108.94,840.11
4/12/2023,2562.26,1561.6,664.99,1117.092,536.69,192.09,785.7,508,353.83,4091.95,842.91
4/13/2023,2612.33,1580.81,669.04,1142.934,541.3,196.57,790.06,513.11,353.91,4146.22,846.09
4/14/2023,2599.12,1568.38,670.32,1144.403,547.01,197.18,785.47,509.65,349.97,4137.64,845.07
4/17/2023,2609.33,1566.76,661.8,1152.152,553.18,194.68,790.1,512.64,351.97,4151.32,851.74
4/18/2023,2619.95,1556.5,664.75,1153.588,554.91,193.42,792.68,514.68,350.17,4154.87,855.69
4/19/2023,2616.53,1560.92,663.08,1153.854,556.33,192.02,792.29,513.07,352.91,4154.52,855.09
4/20/2023,2596.7,1554.15,657.19,1136.781,554.56,190.55,792.75,512.69,352.72,4129.79,853.51
4/21/2023,2587.05,1564.68,653.3,1150.47,552.37,191.16,798.68,508.05,353.78,4133.52,851.44
4/24/2023,2576.08,1573.41,663.35,1149.635,551.26,191.14,801.87,511.57,355.54,4137.04,853.37
4/25/2023,2522.36,1556.86,651.16,1126.098,541.55,188.12,800.94,500.58,355.2,4071.63,837.71
4/26/2023,2566.05,1534.96,642.83,1121.809,536.37,186.95,795.05,494.68,346.78,4055.99,822.05
4/27/2023,2621.78,1542.8,645.68,1152.85,544.95,197.28,803.31,501.4,350.94,4135.35,838.37
4/28/2023,2649.95,1555.39,655.2,1152.416,551.42,198.35,807.2,507.06,350.26,4169.48,846.11
5/1/2023,2654.81,1564.51,646.97,1140.151,549.94,198.2,807.92,506.87,350.98,4167.87,850.77
5/2/2023,2630.12,1556.88,619.28,1141.941,537.3,194.67,805.32,502.06,346.67,4119.58,841.85
5/3/2023,2608.26,1555.15,607.37,1133.791,530.92,194.34,798.98,496.5,345.58,4090.75,838.62
5/4/2023,2595.47,1542.58,600.65,1125.898,524.05,191.9,796.63,493.32,348.11,4061.22,829.44
5/5/2023,2665.88,1556.81,617.15,1148.4,536.83,193.81,803.74,501.5,350.42,4136.25,841.93
5/8/2023,2665.41,1553.41,617.61,1151.901,537.96,196.28,801.94,500.01,349.28,4138.12,838.82
5/9/2023,2642.62,1542.68,617.83,1152.097,535.97,195.26,799.5,495.34,348.57,4119.17,840.28
5/10/2023,2674.99,1546.86,610.73,1159.341,532.87,198.56,798.32,495.59,351.86,4137.64,837.56
5/11/2023,2662.98,1541.67,603.13,1165.734,531.79,201.84,800.82,490.69,347.84,4130.62,832.15
5/12/2023,2657.03,1538.82,603.84,1155.362,529.6,202.22,803.68,491.53,349.38,4124.08,832.24
5/15/2023,2676.65,1536.3,605.06,1156.979,533.93,202.16,801.49,495.69,345.04,4136.28,836.46
5/16/2023,2680.98,1523.76,589.71,1154.047,528.76,203.36,794.47,487.54,337.12,4109.9,825.06
5/17/2023,2715.38,1525.24,601.93,1177.588,539.82,205.76,793.66,490.79,335.92,4158.77,839.09
5/18/2023,2771.43,1521.53,604.88,1195.747,543.6,209.44,790.14,493.48,334.71,4198.05,844.69
5/19/2023,2768.34,1528.47,609.3,1185.731,541.16,208.41,790.19,494.76,334.15,4191.98,842.42
5/22/2023,2771.98,1529.13,606.94,1181.372,542.38,210.85,778.59,492.05,334.24,4192.63,842.45
5/23/2023,2730.44,1511.87,613.23,1171.088,535.76,207.73,773.06,484.49,333.1,4145.58,832.07
5/24/2023,2713.42,1501.91,616.43,1168.375,528.74,206.48,768.05,479.04,331.01,4115.24,821.53
5/25/2023,2834.06,1486.3,604.77,1162.342,528.91,207.37,762.16,477.22,326.45,4151.28,824.03
5/26/2023,2909.97,1483.73,602.51,1190.011,532.82,210.92,764.84,479.21,326.14,4205.45,830.39
5/29/2023,2909.97,1483.73,602.51,1190.011,532.82,210.92,764.84,479.21,326.14,4205.45,830.39
5/30/2023,2928.21,1473.78,596.86,1199.025,532.81,210.77,756.55,476.37,324.86,4205.52,828.48
5/31/2023,2896.25,1486.29,585.66,1188.045,526.72,210.66,757.09,471.02,327.97,4179.83,816.88
6/1/2023,2934.83,1496.25,592.86,1202.503,532.48,213.08,756.44,476.86,325.4,4221.02,827.19
6/2/2023,2949.82,1516.22,610.41,1228.922,544.11,213.29,766.99,492.95,328.7,4282.37,851.69
6/5/2023,2933.3,1522.04,606.86,1233.186,541.05,214.52,764.31,492.46,330.17,4273.79,845.64
6/6/2023,2929.66,1508.67,611.05,1245.435,548.25,215.58,760.72,495.67,329.95,4283.85,850.74
6/7/2023,2882.29,1502.41,627.22,1234.143,550.06,211.55,758.22,501.5,335.56,4267.52,864.24
6/8/2023,2916.83,1512.14,624.43,1253.447,549.44,212.11,763.84,499.75,336.93,4293.93,865.78
6/9/2023,2930.38,1515.05,620.82,1258.94,549.85,212.39,762.95,495.64,334.98,4298.86,863.48
6/12/2023,2991.18,1522,614.8,1280.785,549.34,214.93,763,497.82,334.42,4338.93,869.48
6/13/2023,3012.51,1530.05,617.67,1293.653,552.72,215.52,766.19,509.43,334.21,4369.01,879.55
6/14/2023,3046.95,1512.91,610.77,1292.234,550.7,215.8,770.46,507.22,333.98,4372.59,876.99
6/15/2023,3085.83,1536.36,617.1,1301.039,557.62,219.12,777.63,511.54,337.51,4425.84,890.25
6/16/2023,3060.37,1536.25,616.43,1298.652,556.4,216.92,777.99,512.1,339.29,4409.59,888.91
6/19/2023,3060.37,1536.25,616.43,1298.652,556.4,216.92,777.99,512.1,339.29,4409.59,888.91
6/20/2023,3046.87,1533.99,602.31,1308.392,552.58,216.29,772.16,505.67,335.33,4388.71,882.17
6/21/2023,3003.82,1534.94,607.85,1293.073,551.54,213.36,775.15,507.46,338.15,4365.69,887.17
6/22/2023,3031.52,1544.88,599.93,1312.906,547.44,215.81,779.13,505.99,335.59,4381.89,880.85
6/23/2023,2998.1,1539.92,595.17,1298.396,545.15,215.28,774.52,502.04,330.51,4348.33,874.25
6/26/2023,2967.11,1530.7,605.37,1282.197,544.08,211.23,774.79,507.06,333.75,4328.82,881.18
6/27/2023,3027.7,1527.64,606.74,1308.582,547.93,213.6,777.41,514.15,333.89,4378.41,892.24
6/28/2023,3026.94,1522.26,612.9,1311.836,546.94,215.31,772.81,510.66,328.95,4376.86,891.9
6/29/2023,3030.78,1532.09,619.71,1312.578,556.09,213.95,771.64,517.14,328.8,4396.44,900.26
6/30/2023,3085.84,1548.62,623.56,1330.54,561.11,216.08,778.82,521.93,332.8,4450.38,908.09
7/3/2023,3076.34,1535.95,625.5,1344.836,564.14,216.36,784.19,523.53,335.02,4455.59,908.72
7/4/2023,3076.34,1535.95,625.5,1344.836,564.14,216.36,784.19,523.53,335.02,4455.59,908.72
7/5/2023,3059.1,1535.16,622.11,1345.966,562.76,218.97,783.46,510.6,338.7,4446.82,903.24
7/6/2023,3054.18,1521.86,606.87,1323.819,557.65,216.64,780.76,506.98,334.61,4411.59,896.56
7/7/2023,3040.87,1504.14,619.4,1326.166,558.53,215.39,770.3,511.46,332.14,4398.95,898.61
7/10/2023,3040.34,1516.29,624.08,1327.596,561,213.41,770.56,511.42,330.75,4409.53,911.11
7/11/2023,3046.22,1516.35,637.81,1338.987,567.7,215.66,771.61,516.39,334.86,4439.26,922.06
7/12/2023,3084.39,1512.18,643.57,1351.808,571.29,218.91,773.42,523.07,339.77,4472.16,920.19
7/13/2023,3130.5,1511.97,640.65,1366.415,573.39,223.99,776.83,527.19,341.06,4510.04,921.59
7/14/2023,3125.78,1534.69,623.02,1370.103,569.49,222.63,779.52,524.15,339.66,4505.42,918.53
7/17/2023,3167.43,1528.05,622.26,1374.46,575.21,221.18,777.21,524.56,335.66,4522.79,922.4
7/18/2023,3207.29,1538.75,628.35,1378.251,581.68,222.03,776.21,528.63,333.06,4554.98,927.62
7/19/2023,3198.51,1546.36,631.64,1385.453,584.28,222.54,783.42,525.9,336.45,4565.72,927.15
7/20/2023,3133.23,1571.85,639.8,1338.34,588.34,217.01,789.64,527.18,342.67,4534.87,930.92
7/21/2023,3123.42,1587.77,645,1338.827,586.32,215.92,792.31,527.18,347.8,4536.34,926.65
7/24/2023,3131.47,1584.08,655.7,1345.844,592.27,216.92,795.36,528.81,346.82,4554.64,928.85
7/25/2023,3168.67,1583.09,659.42,1342.7963,587.92,217.84,794.95,538.13,347.57,4567.46,927.64
7/26/2023,3127.59,1581.85,658.83,1341.957,591.76,223.61,796.63,536.6,347.41,4566.75,933.79
7/27/2023,3117.01,1569.73,655.25,1330.337,584.11,225.52,790.16,533.01,341.41,4537.41,926.15
7/28/2023,3163.09,1574.35,655.86,1354.991,584.9,230.71,797.98,536.71,340.51,4582.23,931.88
7/31/2023,3167.14,1561.85,668.98,1362.524,587.5,230.64,794.32,539.48,340.62,4588.96,934.02
8/1/2023,3169.9,1553.85,665.88,1346.883,587.32,229.97,790.27,537.08,336.34,4576.73,936.97
8/2/2023,3087.76,1554.75,656.96,1322.052,582.12,225.2,792.25,530.46,336.32,4513.39,926.84
8/3/2023,3078,1547.02,663.21,1326.591,582.52,224.82,790.9,527.26,328.62,4501.89,921.18
8/4/2023,3032.03,1541.39,663.38,1351.902,580.02,224.13,782.82,525.84,324.65,4478.03,915.16
8/7/2023,3040.07,1559.63,664.37,1366.757,587.93,228.35,789.49,529.5,324.58,4518.44,926.67
8/8/2023,3016.48,1571.85,667.6,1354.896,582.79,227.82,784.29,523.95,326.18,4499.38,922.41
8/9/2023,2970.92,1571,675.77,1338.635,578.26,224.99,785.3,521.5,326.74,4467.71,921.61
8/10/2023,2971.24,1570.32,676.29,1342.322,578.7,225.95,783.7,521.97,325.71,4468.83,919.02
8/11/2023,2944.98,1579.26,686.84,1338.528,579.89,224.86,785.16,520.56,327.38,4464.05,919.97
8/14/2023,2999.57,1584.46,684.56,1343.804,578.82,227.19,781.06,521.55,324.66,4489.72,920.24
8/15/2023,2972.16,1578.77,667.84,1325.405,568.42,224.89,773.12,512.97,319.17,4437.86,908.52
8/16/2023,2945.89,1566.51,661.8,1308.55,567.22,222.18,770.97,509.56,320.63,4404.33,903.49
8/17/2023,2917.48,1554.53,669.15,1287.833,564.39,220.87,763.15,508.63,319.56,4370.36,895.89
8/18/2023,2920.74,1554.39,675.43,1283.672,563.68,218.7,765.98,508.2,320.8,4369.71,896.96
8/21/2023,2986.82,1555.86,671.21,1298.403,563.17,220.46,761.08,508.31,318.89,4399.77,895.72
8/22/2023,2979.6,1550.13,666.07,1299.579,558.22,220.85,757.05,507.91,319.73,4387.55,893.9
8/23/2023,3036.8,1554.7,664.05,1310.369,563.42,225.05,761.79,508.83,321.18,4436.01,902.79
8/24/2023,2971.46,1542.82,659.12,1284.072,562.06,220.47,755.92,506.62,319.15,4376.31,891.79
8/25/2023,2995.81,1552.14,666.18,1298.212,563.99,220.84,760.16,507.99,321.65,4405.71,899.43
8/28/2023,3020.2,1555.76,671.02,1302.979,567.31,223.16,763.63,511.73,321.52,4433.31,906.49
8/29/2023,3083.96,1568.67,673.02,1333.64,572.28,228.65,766.77,520.31,322.42,4497.63,913.52
8/30/2023,3109.67,1568.21,676.45,1338.039,572.97,229.46,768.11,521.1,321.05,4514.87,917.54
8/31/2023,3121.19,1549.31,677.49,1344.813,570.68,229.72,763.99,520.84,317.74,4507.66,912.89
9/1/2023,3128.21,1552.95,691.39,1337.524,575.27,228.48,757.65,526.13,316.1,4515.77,917.58
9/4/2023,3128.21,1552.95,691.39,1337.524,575.27,228.48,757.65,526.13,316.1,4515.77,917.58
9/5/2023,3140.43,1538.28,694.76,1336.362,569.76,228.58,751.36,516.63,311.22,4496.83,902.08
9/6/2023,3097.26,1528.93,695.76,1323.382,568.79,227.34,749.91,514.9,311.85,4465.48,897.77
9/7/2023,3048.62,1536.18,694.25,1330.023,567.66,227.59,752.45,512.62,315.79,4451.14,894.94
9/8/2023,3054.92,1535.49,700.97,1330.463,569,228.39,753.62,513.26,318.83,4457.49,890.79
9/11/2023,3068.78,1545.94,691.75,1367.309,571.1,231.06,759.88,515.4,319.9,4487.46,890.73
9/12/2023,3015.2,1543.35,707.71,1355.072,575.94,228.61,754.5,514.14,320.31,4461.9,887.43
9/13/2023,3024.55,1543.72,702.32,1367.222,575.36,229.52,756.43,511.09,324.17,4467.44,881.52
9/14/2023,3045.82,1547.62,711.19,1379.214,580.37,232.23,762.61,518.25,328.95,4505.1,890.21
9/15/2023,2986.56,1536.19,701.84,1353.311,577.18,229.65,756.39,512.61,327.33,4450.32,885.46
9/18/2023,3000.66,1533.43,706.64,1339.683,579,230.26,757.03,510.41,327.16,4453.53,886.46
9/19/2023,2998.35,1534.89,700.75,1331.012,578.36,230.28,755.14,509.91,325.37,4443.95,882.34
9/20/2023,2945.21,1535.17,694.06,1316.468,574.53,225.93,756.31,504.66,325.71,4402.2,878.91
9/21/2023,2900.48,1521.02,684.42,1278.565,565.24,222.44,746.41,494.34,322.19,4330,864.62
9/22/2023,2908.04,1518.09,685.48,1267.4,561.05,222.24,742.89,493.72,321.67,4320.06,861.67
9/25/2023,2921.63,1526.27,694.25,1275.842,561.9,223.09,739.72,497.67,321.04,4337.44,865.64
9/26/2023,2869.64,1513.1,690.76,1249.977,554.36,220.09,733.06,490.44,311.26,4273.53,852.5
9/27/2023,2874.46,1505.61,708.08,1245.242,553.24,221.27,727.42,490.52,305.25,4274.51,859
9/28/2023,2894.2,1512.8,708.16,1257.299,557.08,223.84,729.21,495.65,298.58,4299.7,862.66
9/29/2023,2905.56,1501.22,694.19,1263.996,552.16,222.21,727.36,494.54,299.2,4288.05,857.57
10/2/2023,2944.16,1499.6,680.95,1267.5988,547.53,225.47,722.67,488.08,285.09,4288.39,849.73
10/3/2023,2890.63,1485.96,680.8,1234.724,538.38,222.32,717.62,486.63,288.42,4229.45,843.45
10/4/2023,2926.8,1492.7,657.91,1259.1003,542.83,225.17,722.87,492.44,288.17,4263.75,846.68
10/5/2023,2934.14,1500.08,654.09,1251.9535,544.91,224.89,707.91,486.23,286.59,4258.19,841.3
10/6/2023,2991.1,1515.28,656.79,1260.715,549.36,228.99,704.51,490.89,290.51,4308.5,852.5
10/9/2023,3003.98,1520.7,680.01,1262.976,549.55,231.17,704.98,491.61,293.44,4335.66,866.19
10/10/2023,3008.59,1528.21,679.89,1276.751,553.79,231.67,712.57,496.92,297.42,4358.24,871.17
10/11/2023,3038.92,1521.7,670.72,1282.902,554.41,234.15,708.01,498.08,302.27,4376.95,876.6
10/12/2023,3042.1,1507.53,671.31,1270.663,550.92,231.56,699.88,490.53,297.75,4349.61,868.42
10/13/2023,2995.79,1516.76,686.44,1252.156,552,228.5,705.78,488.74,301,4327.78,860.99
10/16/2023,3025.04,1528.16,690.94,1272.815,557.61,231.86,712.68,493.24,304.15,4373.63,870.04
10/17/2023,3001.63,1526.17,697.7,1273.586,560.69,232.85,716.29,498.22,303.42,4373.2,872.77
10/18/2023,2964.73,1512.5,704.21,1243.933,551.15,229.16,719.09,485.38,300.57,4314.6,851.56
10/19/2023,2951.79,1497.94,703.32,1216.55,544.27,229.91,713.52,480.13,297.76,4278,843.88
10/20/2023,2901.99,1492.01,691.1,1196.393,535.85,227.26,710.82,473.96,294.62,4224.16,835.2
10/23/2023,2914.17,1482.61,679.91,1198.953,532.04,228.9,708.88,468.88,292.2,4217.04,831.32
10/24/2023,2934.84,1486.89,670.27,1211.393,535.62,232.07,715.66,474.16,299.72,4247.68,837.28
10/25/2023,2900.01,1473.55,669.21,1182.293,534.02,218.4,717.99,468.75,301.18,4186.77,826.65
10/26/2023,2837.05,1459.17,663.88,1163.811,532.86,212.77,713.48,472.11,303.77,4137.23,822.99
10/27/2023,2853.48,1434.27,648.58,1183.569,522.93,212.97,703.8,471.83,298.27,4117.37,815.8
10/30/2023,2887.42,1442.11,650.56,1198.529,531.85,217.36,714.73,476.48,300.29,4166.82,825.79
10/31/2023,2903.54,1451.16,652.01,1207.028,537.67,217.76,717.39,478.64,302.87,4193.8,832.11
11/1/2023,2963.95,1453.86,649.85,1224.347,541.07,221.76,716.98,479.1,306.19,4237.86,834.83
11/2/2023,3014.77,1476.63,670.03,1253.7,554.06,223.78,725.98,488.32,311.97,4317.78,851.96
11/3/2023,3048.66,1484.19,663.24,1268.856,561.39,226.89,726.66,495.88,313.83,4358.34,858.95
11/6/2023,3072.54,1494.01,655.32,1271.197,559.22,227.26,727.93,493.33,312.95,4365.98,856.73
11/7/2023,3105.82,1494.7,640.68,1286.301,558.52,228.51,729.45,484.1,310.66,4378.38,854.53
11/8/2023,3125.63,1492.6,632.87,1283.036,558.88,228.77,726.37,485.34,308.38,4382.78,856.86
11/9/2023,3113,1461.25,631.14,1259.719,556.59,228.08,723.45,481.23,304.11,4347.35,854.76
11/10/2023,3193.75,1469.99,637.88,1280.591,562.95,231.9,728.23,486.8,305.68,4415.24,866.21
11/13/2023,3176.59,1478.3,642.39,1284.309,562.07,231.45,730.89,486.12,301.89,4411.55,867.01
11/14/2023,3237.46,1488.62,645.88,1326.911,573,234.73,737.43,500.27,313.79,4495.7,884.71
11/15/2023,3234.96,1489.59,643.71,1326.389,576.27,236.13,742.58,502.62,312.75,4502.88,886.47
11/16/2023,3256.9,1495.29,630.13,1314.317,578.13,238.36,733.69,503.85,314.16,4508.24,885.93
11/17/2023,3247.72,1492.44,643.5,1323.931,581.31,237.25,732.38,504.69,314.76,4514.02,891.12
11/20/2023,3296.49,1500.21,644.25,1330.783,583.2,239.74,732.32,505.47,313.79,4547.38,894.01
11/21/2023,3268.99,1509.34,642.91,1325.777,582.98,239.71,734.9,507.47,314.48,4538.19,893.54
11/22/2023,3278.09,1517.49,642.21,1332.358,585.27,241.83,740.11,508.07,315.54,4556.62,895.24
11/23/2023,3278.09,1517.49,642.21,1332.358,585.27,241.83,740.11,508.07,315.54,4556.62,895.24
11/24/2023,3267.66,1525.24,645.08,1334.139,587.2,240.22,742.94,509.8,316.5,4559.34,897.82
11/27/2023,3269.1,1515.55,642.52,1336.706,585.54,239.08,741.16,509.33,316.8,4550.43,892.65
